Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code
2009,MAHARASHTRA,KALYAN,DAVKHARE VASANT SHANKARRAO,NCP,188274,S13,24
2009,MAHARASHTRA,KALYAN,VAISHALI DAREKAR-RANE,MNS,102063,S13,24
2009,MAHARASHTRA,KALYAN,KHAN KAMRUDDIN A. GANI,BSP,15709,S13,24
2009,MAHARASHTRA,KALYAN,ADV.S.S.SALVE RETIRED JUDGE,BBM,3242,S13,24
2009,MAHARASHTRA,KALYAN,MOHHAMAD YUSUF FAROOKH KHAN,IND,3103,S13,24
2009,MAHARASHTRA,KALYAN,SIDDIQUE ASFAQUE ALI,IND,2846,S13,24
2009,MAHARASHTRA,KALYAN,COM. BABAN KAMBLE,IND,2803,S13,24
2009,MAHARASHTRA,KALYAN,VADHVINDE MAHENDRA KERU,IND,2474,S13,24
2009,MAHARASHTRA,KALYAN,AZAMI MUHAMMAD MAROOF NASIM,RSPS,1777,S13,24
2009,MAHARASHTRA,KALYAN,SAYYAD HASINA MOHAMMED NASEEM,NBNP,1416,S13,24
2009,MAHARASHTRA,KALYAN,NARENDRA WAMAN MORE,PRBP,1269,S13,24
2009,MAHARASHTRA,KALYAN,SURESH RAM PANDAGALE,IND,1245,S13,24
2009,MAHARASHTRA,KALYAN,GOVARDHAN CHANGO BHAGAT,IND,1154,S13,24
2009,MAHARASHTRA,KALYAN,ALOK SINGH CHOTELAL,IND,1094,S13,24
2009,MAHARASHTRA,KALYAN,BHANUSHALI LAXMIDAS VELJI,IND,918,S13,24
2009,MAHARASHTRA,KALYAN,KHAN AYAD MOHAMMAD NEBAS ALI,IUML,859,S13,24
2009,MAHARASHTRA,KALYAN,DHANANJAY BAPPASAHEB JOGDAND,IND,754,S13,24
2009,MAHARASHTRA,KALYAN,HRUDHAYNATH BAPU WAGHODE ALIAS BALABHAU,KM,733,S13,24
2009,MAHARASHTRA,KALYAN,SHIRSE RAMSINGH UKHAJI,IND,619,S13,24
2009,MAHARASHTRA,KOLHAPUR,SADASHIVRAO DADOBA MANDLIK,IND,428082,S13,47
2009,MAHARASHTRA,KOLHAPUR,CHHATRAPATI SAMBHAJIRAJE SHAHU,NCP,383282,S13,47
2009,MAHARASHTRA,KOLHAPUR,DEVANE VIJAY SHAMRAO,SHS,172822,S13,47
2009,MAHARASHTRA,KOLHAPUR,KAMBLE SUHAS NIVRUTTI,BSP,21805,S13,47
2009,MAHARASHTRA,KOLHAPUR,MAHAMMADGOUS GULAB NADAF,IND,8296,S13,47
2009,MAHARASHTRA,KOLHAPUR,KAMBLE MARUTI RAVALU,BBM,3974,S13,47
2009,MAHARASHTRA,KOLHAPUR,S.R. TATYA PATIL,IND,2987,S13,47
2009,MAHARASHTRA,KOLHAPUR,BAJRANG KRISHNA PATIL,IND,2908,S13,47
2009,MAHARASHTRA,KOLHAPUR,CHOUGULE BHAI P.T.,IND,1997,S13,47
2009,MAHARASHTRA,KOLHAPUR,DR. NEELAMBARI RAMESH MANDAPE,IND,1649,S13,47
2009,MAHARASHTRA,LATUR,AWALE JAYWANT GANGARAM,INC,372890,S13,41
2009,MAHARASHTRA,LATUR,GAIKWAD SUNIL BALIRAM,BJP,364915,S13,41
2009,MAHARASHTRA,LATUR,ADV. BABASAHEB SADASHIVRAO GAIKWAD,BSP,34033,S13,41
2009,MAHARASHTRA,LATUR,GANNE TUKARAM RAMBHAU,JSS,8785,S13,41
2009,MAHARASHTRA,LATUR,BABURAO SATYAWAN POTBHARE,BBM,7682,S13,41
2009,MAHARASHTRA,LATUR,KAMBLE BANSILAL RAMCHANDRA,IND,6604,S13,41
2009,MAHARASHTRA,LATUR,NILANGEKAR AVINASH MADHUKARRAO,IND,6582,S13,41
2009,MAHARASHTRA,LATUR,T.M. KAMBLE,RPI(D),4805,S13,41
2009,MAHARASHTRA,LATUR,MANE GAJANAN PANDURANG,IND,4569,S13,41
2009,MAHARASHTRA,LATUR,AWCHARE VIJAYKUMAR BABRUWAN,IND,2784,S13,41
2009,MAHARASHTRA,LATUR,SHRIKANT RAMRAO JEDHE,RSPS,2748,S13,41
2009,MAHARASHTRA,LATUR,ARAK ASHOK VIKRAM,KM,2307,S13,41
2009,MAHARASHTRA,LATUR,SAHEBRAO HARIBHAU WAGHMARE,KKJHS,2176,S13,41
2009,MAHARASHTRA,LATUR,V.K. ACHARYA,PRCP,2008,S13,41
2009,MAHARASHTRA,LATUR,SANJAY KABIRDAS GAIKWAD,IND,1965,S13,41
2009,MAHARASHTRA,LATUR,BANSODE RAGHUNATH WAGHOJI,PRBP,1601,S13,41
2009,MAHARASHTRA,LATUR,RAMKUMAR RAIWADIKAR,SWJP,1593,S13,41
2009,MAHARASHTRA,LATUR,SASANE ATUL GANGARAM,ARP,1346,S13,41
2009,MAHARASHTRA,MADHA,PAWAR SHARADCHANDRA GOVINDRAO,NCP,530596,S13,43
2009,MAHARASHTRA,MADHA,DESHMUKH SUBHASH SURESHCHANDRA,BJP,216137,S13,43
2009,MAHARASHTRA,MADHA,MAHADEO JAGANNATH JANKAR,RSPS,98946,S13,43
2009,MAHARASHTRA,MADHA,RAHUL VITTHAL SARWADE,BSP,16737,S13,43
2009,MAHARASHTRA,MADHA,SURESH SHAMRAO GHADGE,IND,14157,S13,43
2009,MAHARASHTRA,MADHA,DR. MAHADEO ABAJI POL,IND,13069,S13,43
2009,MAHARASHTRA,MADHA,DNYANESHWAR VITTHAL AMALE,IND,9695,S13,43
2009,MAHARASHTRA,MADHA,BANSODE BALVEER DAGADU,IND,4097,S13,43
2009,MAHARASHTRA,MADHA,RAMCHANDRA NARAYAN KACCHAVE,KKJHS,3271,S13,43
2009,MAHARASHTRA,MADHA,SOU. NAGMANI KISAN JAKKAN,IND,2799,S13,43
2009,MAHARASHTRA,MADHA,BHANUDAS BHAGAWAN DEVAKATE,IND,2650,S13,43
2009,MAHARASHTRA,MADHA,SASTE KAKASAHEB MAHADEO,KM,2415,S13,43
2009,MAHARASHTRA,MADHA,CHAVAN SUBHASH VITTHAL,BBM,1787,S13,43
2009,MAHARASHTRA,MADHA,AYU GAIKWAD SATISH SUGRAV,PRCP,1619,S13,43
2009,MAHARASHTRA,MADHA,DR.M. D. PATIL,IND,1396,S13,43
2009,MAHARASHTRA,MAVAL,BABAR GAJANAN DHARMSHI,SHS,364857,S13,33
2009,MAHARASHTRA,MAVAL,PANSARE AZAM FAKEERBHAI,NCP,284238,S13,33
2009,MAHARASHTRA,MAVAL,MISHRA UMAKANT RAMESHWAR,BSP,20455,S13,33
2009,MAHARASHTRA,MAVAL,BHAPKAR MARUTI SAHEBRAO,IND,8760,S13,33
2009,MAHARASHTRA,MAVAL,YASHWANT NARAYAN DESAI,IND,8260,S13,33
2009,MAHARASHTRA,MAVAL,HARIBHAU DADAJI SHINDE,IND,5572,S13,33
2009,MAHARASHTRA,MAVAL,SHAKEEL RAJBHAI SHAIKH,IND,5533,S13,33
2009,MAHARASHTRA,MAVAL,BRO. MANUAL DESOZA,IND,3473,S13,33
2009,MAHARASHTRA,MAVAL,DOLE BHIMRAJ NIVRUTTI,IND,2356,S13,33
2009,MAHARASHTRA,MAVAL,AYU. DEEPALI NIVRUTTI CHAVAN,PRCP,2288,S13,33
2009,MAHARASHTRA,MAVAL,MAHENDRA PRABHAKAR TIWARI,IND,2117,S13,33
2009,MAHARASHTRA,MAVAL,ADVOCATE TUKARAM WAMANRAO BANSODE,IND,1828,S13,33
2009,MAHARASHTRA,MAVAL,PRADIP PANDURANG KOCHAREKAR,RSPS,1563,S13,33
2009,MAHARASHTRA,MAVAL,TANTARPALE GOPAL YASHWANTRAO,IND,1515,S13,33
2009,MAHARASHTRA,MAVAL,ADV.SHIVSHANKAR DATTATRAY SHINDE,KM,1411,S13,33
2009,MAHARASHTRA,MAVAL,ADVOCATE PRAMOD MAHADEV GORE,IND,1262,S13,33
2009,MAHARASHTRA,MAVAL,JAGANNATH PANDURANG KHARGE,IND,1146,S13,33
2009,MAHARASHTRA,MAVAL,ISHWAR DATTATRAY JADHAV,IND,982,S13,33
2009,MAHARASHTRA,MUMBAI NORTH,SANJAY BRIJKISHORLAL NIRUPAM,INC,255157,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,RAM NAIK,BJP,249378,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,PARKAR SHIRISH LAXMAN,MNS,147502,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,LAKHMENDRA KHURANA,BSP,7203,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,USMAN THIM,SP,5315,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,BHANDARI RAMESH SUKUR,IND,3601,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,AD ARUN R. KEJRIWAL,IND,2480,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,MAHENDRA TUKARAM AHIRE,IND,1536,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,DR. LEO REBELLO,BBM,1532,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,RAJENDRA J. THACKER,PRPI,1458,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,VASHRAMBHAI MOHANBHAI PATEL,IND,1358,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,RAMESH KUMAR R. SINGH,SBSP,1124,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,SURENDRA AMBALAL PATEL,IND,1114,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,KAILAS KATHAJI CHAVAN,PRCP,1047,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,JAMNA PRASAD GANGAPRASAD PATEL,IND,779,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,RAKESH D. KUMAR,IND,746,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,JAHIR HUSSEIN ABDUL GANI HAVALDAR,IND,595,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,SUBHASH PARSHURAM KHANVILKAR,IND,595,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,SANGEETA SHETTY LOKHANDE,PPIS,578,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,SUBODH GIRDHARI RANJAN,IND,527,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,KALYAN BHIMA GALPHADE,IND,513,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,GOPAL RAGHUNATH JAMSANDEKAR,IND,496,S13,26
2009,MAHARASHTRA,MUMBAI NORTH,SHYAM TIPANNA KURADE,IND,388,S13,26
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,DUTT PRIYA SUNIL,INC,319352,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,MAHESH RAM JETHMALANI,BJP,144797,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,SHILPA ATUL SARPOTDAR,MNS,132546,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,EBRAHIM SHAIKH,BSP,43425,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,SUREKHA PEVEKAR,RSPS,7085,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,RAJKAMAL JAISINGH YADAV,IND,2318,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,WAGHMARE AATISH RAMCHANDRA,IND,2194,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,MOHD. SHAHID,IBSP,1780,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,SUDHIR SHANKAR PARDESHI,IND,1696,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,JAYESH JASHWANTRAI BHAYANI,THPI,1641,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,SUHAS BHIKURAM TAMBE,IND,1385,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,BHOSALE NITIN GANGARAM,RPIE,1319,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,TULSIDAS KRISHNADAS NAIR,IND,1071,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,ASLAM HANIF KHOT,IND,956,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,MOHAMAD YAHIYA SIDDIQUE,IND,765,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,MOHAMMAD RAFIQUE QURESHI,NBNP,641,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,COM. DEVCHAND RANDIVE,IND,615,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,ARORA RAKESH VISHWANATH,IND,537,S13,29
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,CHELJI S. PATEL,IND,524,S13,29
2009,MAHARASHTRA,MUMBAI NORTH EAST,SANJAY DINA PATIL,NCP,213505,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,KIRIT SOMAIYA,BJP,210572,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,SHISHIR SHINDE,MNS,195148,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,ASHOK CHANDRAPAL SINGH,BSP,24934,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,KOKARE SANJAY DHAKU,BBM,5612,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,SUNITA MOHAN TUPSOUNDARYA,IND,3531,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,PANKAJBHAI SOMCHAND SHAH,IND,2988,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,MANISHA MUKESH GADE,KKJHS,1900,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,PRAKASH D. KAMBLE,IND,1766,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,JAYESH C. MIRANI,IND,1746,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,VISHWANATH DATTU PATIL,RSPS,1453,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,DIKSHA JITENDRA JAGTAP,IND,1109,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,DHARMPAL BHAGWAN MESHRAM,IND,1071,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,NAMDEV TUKARAM SATHE,IND,1003,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,NARAYAN ANAND ROKADE,IND,862,S13,28
2009,MAHARASHTRA,MUMBAI NORTH EAST,TATYASAHEB REVDEKAR,IND,704,S13,28
2009,MAHARASHTRA,MUMBAI NORTH WEST,AD.KAMAT GURUDAS VASANT,INC,253920,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,GAJANAN KIRTIKAR,SHS,215533,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,THAKARE SHALINI JITENDRA,MNS,124000,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,ABU ASIM AZMI,SP,84412,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,ATHAR SIDDIQUI,BSP,9723,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,AGGARWAL RISHI DHARAMPAL,JGP,3302,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,SANTOSH PANDURANG CHALKE,IND,1886,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,PRAMOD SITARAM KASURDE,IND,1702,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,JADHAV BHIKAJI GANGARAM,KKJHS,1496,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,DR. VIJAY BHAVE,IND,1412,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,MAHADEV LIMBAJI GALPHADE,IND,1393,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,VAIJANATH SANGRAM GAIKWAD,BBM,1253,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,TAWADE DILIP NARAYAN,AIFB,1161,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,DHOTRE MARUTI YAMNAPPA,IND,1069,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,MOHAMMED RAFIQ ABDUL RAZAK SHAIKH,IND,1028,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,BHATIA RIPUDAMAN SINGH,IND,954,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,NINAD MANJARDEKAR,IND,725,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,DAYANAND NIVRUTI KAMBLE,IND,572,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,ANITA RAMKRUSHAN RUPAWATE,IND,539,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,PAWAR SUBHASH PANDURANG,PRCP,529,S13,27
2009,MAHARASHTRA,MUMBAI NORTH WEST,KAMBLE SATISH KISAN,IND,525,S13,27
2009,MAHARASHTRA,MUMBAI SOUTH,DEORA MILIND MURLI,INC,272411,,
2009,MAHARASHTRA,MUMBAI SOUTH,BALA NANDGAONKAR,MNS,159729,,
2009,MAHARASHTRA,MUMBAI SOUTH,MOHAN RAWALE,SHS,146118,,
2009,MAHARASHTRA,MUMBAI SOUTH,MOHAMMAD ALI ABUBAKAR SHAIKH,BSP,33799,,
2009,MAHARASHTRA,MUMBAI SOUTH,MEERA H. SANYAL,IND,10157,,
2009,MAHARASHTRA,MUMBAI SOUTH,DR. MONA KARTIK SHAH,PRPI,4361,,
2009,MAHARASHTRA,MUMBAI SOUTH,SAYED ATHER ALI,SP,3670,,
2009,MAHARASHTRA,MUMBAI SOUTH,MUKESH NEMICHAND JAIN,IND,1971,,
2009,MAHARASHTRA,MUMBAI SOUTH,DR. SHAIKH SHAHID AHMED,IND,1813,,
2009,MAHARASHTRA,MUMBAI SOUTH,CHIRAG KANTILAL JETHVA,KKJHS,1095,,
2009,MAHARASHTRA,MUMBAI SOUTH,FIROZ USMAN TINWALA,DESEP,831,,
2009,MAHARASHTRA,MUMBAI SOUTH,AVDHUT RAMCHANDRA BHISE,JD(S),791,,
2009,MAHARASHTRA,MUMBAI SOUTH,SAYYAD SALIM SAYYAD RAHIM,IND,791,,
2009,MAHARASHTRA,MUMBAI SOUTH,ADV. FIROZ AHMED ANSARI,IND,633,,
2009,MAHARASHTRA,MUMBAI SOUTH,KHIMJI CHIMAN MAKWANA,IND,629,,
2009,MAHARASHTRA,MUMBAI SOUTH,ADV. RAJESH YESHWANT BHOSLE,PPOI,616,,
2009,MAHARASHTRA,MUMBAI SOUTH,ZNYOSHO RASHTRAPATI,IND,594,,
2009,MAHARASHTRA,MUMBAI SOUTH,ASHOK SHANKAR AMBULKAR,IND,576,,
2009,MAHARASHTRA,MUMBAI SOUTH,SURYAKANT KESHAV SHINGE,IND,540,,
2009,MAHARASHTRA,MUMBAI SOUTH,MOHAMMED AMIR SHAIKH (MONTU),RPI(D),446,,
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,EKNATH M. GAIKWAD,INC,257523,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,SURESH ANANT GAMBHIR,SHS,181817,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,SHWETA VIVEK PARULKAR,MNS,108341,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,BARVE PRAVIN RAMCHANDRA,BSP,18427,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,RAJENDRA GANPAT JADHAV,PRCP,5986,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,AD. ANARYA PUNDALIK PAWAR,BBM,4844,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,IQBAL MOHAMMAD SAYYAD,RJD,4025,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,DR. AKALPITA PARANJPE,BUDM,2945,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,DILIP RAMCHANDRA GANDHI,IND,2104,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,DR. SAILEN KUMAR GHOSH,IND,1948,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,RAJU SAHEBRAO DALVI,IND,1208,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,ROHAN GAWRU TAMBE,IND,1137,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,MANOJ G. SINGH,IND,1080,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,MOHHAMMED USMAN SHAIKH,BMSM,1077,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,KAMAL NARAYAN WAGHDARE,RP(K),970,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,LAYEEK AHMED ANSARI,IND,814,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,VIKAS KUMAR,IND,812,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,KISHORKUMAR VASANTRAO JADHAV,IND,809,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,TRIYOGINATH DUBEY,IND,757,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,KISHOR BHAGWAN JAGTAP,RSPS,612,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,SHAHAJIRAO DHONDIBA THORAT,IND,558,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,GARUD MILIND MADHAV (M.G.),RPIE,526,S13,30
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,KARAM HUSSAIN KHAN,NLHP,525,S13,30
2009,MAHARASHTRA,NAGPUR,MUTTEMWAR VILASRAO BABURAOJI,INC,315148,S13,10
2009,MAHARASHTRA,NAGPUR,PUROHIT BANWARILAL BHAGWANDAS,BJP,290749,S13,10
2009,MAHARASHTRA,NAGPUR,ENGINEER MANIKRAO VAIDYA,BSP,118741,S13,10
2009,MAHARASHTRA,NAGPUR,DR. YASHWANT MANOHAR,BBM,4455,S13,10
2009,MAHARASHTRA,NAGPUR,ADV. UPASHA BANSI TAYWADE,IND,2800,S13,10
2009,MAHARASHTRA,NAGPUR,MOHAMAD HABIB REEZAVI,IND,2722,S13,10
2009,MAHARASHTRA,NAGPUR,DILIP MANGAL MADAVI,GGP,2522,S13,10
2009,MAHARASHTRA,NAGPUR,ARUN SHAMRAO JOSHI,ABHM,2257,S13,10
2009,MAHARASHTRA,NAGPUR,JAGDISH RAGHUNATH AMBADE,IND,2257,S13,10
2009,MAHARASHTRA,NAGPUR,PROF. DNYANESH WAKUDKAR,IND,1485,S13,10
2009,MAHARASHTRA,NAGPUR,PREMDAS RAMCHANDRA RAMTEKE,IND,1249,S13,10
2009,MAHARASHTRA,NAGPUR,AZIZUR REHMAN SHEIKH,IND,1169,S13,10
2009,MAHARASHTRA,NAGPUR,KUMBHARE SULEKHA NARAYAN,BREM,1010,S13,10
2009,MAHARASHTRA,NAGPUR,PRATIBHA UDAY KHAPARDE,IND,969,S13,10
2009,MAHARASHTRA,NAGPUR,ASHISH ARUN NAGRARE,IND,827,S13,10
2009,MAHARASHTRA,NAGPUR,MEHMOOD KHAN RAHEEM KHAN,DESEP,806,S13,10
2009,MAHARASHTRA,NAGPUR,SUNIL GAYAPRASAD MISHRA,IND,767,S13,10
2009,MAHARASHTRA,NAGPUR,SOMKUWAR VIJAY SITARAM,ARP,730,S13,10
2009,MAHARASHTRA,NAGPUR,BARAPATRE CHANDRABHAN SOMAJI,IND,720,S13,10
2009,MAHARASHTRA,NAGPUR,VIJAY DEVRAO DHAKATE,IND,710,S13,10
2009,MAHARASHTRA,NAGPUR,RAHUL MADHUKAR DESHMUKH,IND,570,S13,10
2009,MAHARASHTRA,NAGPUR,ADV. GAJANAN SADASHIV KAWALE,RP(K),555,S13,10
2009,MAHARASHTRA,NAGPUR,ADV. VASANTA UMRE,DPI,494,S13,10
2009,MAHARASHTRA,NAGPUR,RAUT RAMESHCHANDRA,PRCP,487,S13,10
2009,MAHARASHTRA,NAGPUR,RAJESH SUKHDEV GAIKWAD,KKJHS,449,S13,10
2009,MAHARASHTRA,NAGPUR,RAJESHKUMAR MOHANLAL PUGALIA,IND,366,S13,10
2009,MAHARASHTRA,NAGPUR,BALASAHEB ALIAS PRAMOD RAMAJI SHAMBHARKAR,IND,355,S13,10
2009,MAHARASHTRA,NANDED,KHATGAONKAR PATIL BHASKARRAO BAPURAO,INC,346400,S13,16
2009,MAHARASHTRA,NANDED,SAMBHAJI PAWAR,BJP,271786,S13,16
2009,MAHARASHTRA,NANDED,MD. MAKBUL SALIM HAJI MD. KHAJA,BSP,84743,S13,16
2009,MAHARASHTRA,NANDED,SHINDE PREETI MADHUKAR,JSS,15140,S13,16
2009,MAHARASHTRA,NANDED,ALTAF AHMAD EAKBAL AHMAD,BBM,10629,S13,16
2009,MAHARASHTRA,NANDED,NAVGHARE ANAND PANDURANG,IND,6853,S13,16
2009,MAHARASHTRA,NANDED,NARAYAN SURYAVANSHI DOANGAONKAR,IND,5090,S13,16
2009,MAHARASHTRA,NANDED,MORE RAJESH EKNATHRAO,KM,3718,S13,16
2009,MAHARASHTRA,NANDED,HANMANTE VIJAY CHANDRAO,IND,2868,S13,16
2009,MAHARASHTRA,NANDED,JADHAV VISHNU MAROTI,IND,2635,S13,16
2009,MAHARASHTRA,NANDED,COM. ASHOK NAGORAO GHAYALE,IND,2543,S13,16
2009,MAHARASHTRA,NANDED,BHARANDE RAMCHANDRA GANGARAM,IND,2511,S13,16
2009,MAHARASHTRA,NANDED,'AIDS MAN' PRAKASH TATERAO LANDGE,IND,2417,S13,16
2009,MAHARASHTRA,NANDED,KOREWAR BALAJI NARSING,IND,2366,S13,16
2009,MAHARASHTRA,NANDED,ANAND JADHAV HOTALKAR,IND,2356,S13,16
2009,MAHARASHTRA,NANDED,ADV. RAMRAO PANDURANG WAGHMARE,IND,2156,S13,16
2009,MAHARASHTRA,NANDED,TIWARI RAMA BHAGIRAT,RSPS,2056,S13,16
2009,MAHARASHTRA,NANDED,KHADE SANJAY WAMANRAO,PRCP,1972,S13,16
2009,MAHARASHTRA,NANDED,SHUDHIR YASHWANT SURVE,KKJHS,1660,S13,16
2009,MAHARASHTRA,NANDED,A. RAEES A. JABBAR,ANC,1635,S13,16
2009,MAHARASHTRA,NANDED,PATHAN ZAFAR ALI KHAN MAHEMUD ALI KHAN,IND,1542,S13,16
2009,MAHARASHTRA,NANDED,ADV. C.S. BAHETI,JP,1514,S13,16
2009,MAHARASHTRA,NANDURBAR,GAVIT MANIKRAO HODLYA,INC,275936,S13,1
2009,MAHARASHTRA,NANDURBAR,GAVIT SHARAD KRUSHNRAO,SP,235093,S13,1
2009,MAHARASHTRA,NANDURBAR,NATAWADKAR SUHAS JAYANT,BJP,195987,S13,1
2009,MAHARASHTRA,NANDURBAR,KOLI RAJU RAMDAS,IND,31556,S13,1
2009,MAHARASHTRA,NANDURBAR,PADVI BABITA KARMSINGH,BSP,11780,S13,1
2009,MAHARASHTRA,NANDURBAR,ABHIJIT AATYA VASAVE,IND,9457,S13,1
2009,MAHARASHTRA,NANDURBAR,KOKANI MANJULABAI SAKHARAM,BBM,6431,S13,1
2009,MAHARASHTRA,NASHIK,SAMEER BHUJBAL,NCP,238706,S13,21
2009,MAHARASHTRA,NASHIK,GODSE HEMANT TUKARAM,MNS,216674,S13,21
2009,MAHARASHTRA,NASHIK,GAIKWAD DATTA NAMDEO,SHS,158251,S13,21
2009,MAHARASHTRA,NASHIK,SHRIMAHANT SUDHIRDAS MAHARAJ,BSP,17980,S13,21
2009,MAHARASHTRA,NASHIK,RAJENDRA SAMPATRAO KADU,IND,7982,S13,21
2009,MAHARASHTRA,NASHIK,JADHAV NAMDEO BHIKAJI,BBM,4617,S13,21
